event_id,subscription_id,failure_timestamp,day_of_month,days_to_nearest_payday_window,error_reason,amount,prior_if_failure_count,prior_if_self_resolved_rate,tenure_days,bank_network_conditions,issuing_bank_downtime_flag,network_latency_bucket,is_month_end_settlement_rush,app_version,device_build,ui_theme
evt_SYN000182,sub_SYN00117,2026-04-09 10:35:00,9,6,insufficient_fund,433.0,0,,40,good,False,low,False,5.0.0,build_D9,light
evt_SYN000183,sub_SYN00117,2026-05-05 17:44:00,5,2,insufficient_fund,433.0,1,0.0,66,good,False,low,False,4.3.1,build_E2,dark
evt_SYN000184,sub_SYN00118,2026-05-18 08:06:00,18,11,insufficient_fund,3133.0,0,,591,good,False,medium,False,5.0.0,build_A1,light
evt_SYN000185,sub_SYN00119,2026-06-14 12:14:00,14,11,insufficient_fund,135.0,0,,14,good,False,medium,False,4.4.0,build_B7,light
evt_SYN000186,sub_SYN00119,2026-07-19 03:29:00,19,10,insufficient_fund,135.0,1,0.0,49,good,False,low,False,4.4.0,build_C3,system
evt_SYN000187,sub_SYN00119,2026-08-19 06:37:00,19,10,insufficient_fund,135.0,2,0.5,80,good,False,low,False,5.1.2,build_D9,dark
evt_SYN000188,sub_SYN00120,2026-05-20 21:53:00,20,9,insufficient_fund,106.0,0,,28,good,False,low,False,4.3.1,build_D9,light
evt_SYN000189,sub_SYN00120,2026-06-20 10:01:00,20,8,insufficient_fund,106.0,1,0.0,59,good,False,low,False,4.3.1,build_C3,system
evt_SYN000190,sub_SYN00120,2026-07-30 05:19:00,30,0,insufficient_fund,106.0,2,0.5,99,good,False,high,False,5.0.0,build_D9,dark
evt_SYN000191,sub_SYN00121,2026-04-21 07:37:00,21,7,insufficient_fund,399.0,0,,215,good,False,medium,False,4.2.0,build_A1,light
evt_SYN000192,sub_SYN00121,2026-05-19 15:37:00,19,10,insufficient_fund,399.0,1,0.0,243,good,False,medium,False,5.1.2,build_C3,dark
evt_SYN000193,sub_SYN00122,2025-09-26 14:49:00,26,2,insufficient_fund,695.0,0,,233,good,False,low,False,5.0.0,build_B7,dark
evt_SYN000194,sub_SYN00122,2026-04-07 18:36:00,7,4,insufficient_fund,695.0,1,0.0,426,good,False,low,False,4.4.0,build_E2,system
evt_SYN000195,sub_SYN00123,2025-10-19 13:15:00,19,10,insufficient_fund,100.0,0,,15,poor,False,medium,False,5.1.2,build_D9,dark
evt_SYN000196,sub_SYN00124,2026-06-05 03:22:00,5,2,insufficient_fund,497.0,0,,51,good,False,high,False,5.0.0,build_B7,system
evt_SYN000197,sub_SYN00125,2026-03-11 08:06:00,11,8,insufficient_fund,735.0,0,,141,good,False,medium,True,5.0.0,build_D9,system
evt_SYN000198,sub_SYN00126,2026-03-09 19:35:00,9,6,insufficient_fund,401.0,0,,88,good,False,low,False,5.0.0,build_D9,system
evt_SYN000199,sub_SYN00127,2026-06-16 12:58:00,16,12,insufficient_fund,196.0,0,,19,good,False,low,False,4.4.0,build_D9,system
evt_SYN000200,sub_SYN00128,2025-07-18 22:13:00,18,11,insufficient_fund,193.0,0,,57,good,False,low,False,4.3.1,build_B7,system
evt_SYN000201,sub_SYN00129,2026-03-27 06:54:00,27,2,insufficient_fund,306.0,0,,16,degraded,False,low,False,5.0.0,build_D9,light
evt_SYN000202,sub_SYN00129,2026-04-21 03:12:00,21,7,insufficient_fund,306.0,1,0.0,41,good,False,low,False,4.3.1,build_C3,light
evt_SYN000203,sub_SYN00130,2026-01-08 14:23:00,8,5,insufficient_fund,319.0,0,,58,poor,False,medium,False,5.0.0,build_E2,dark
evt_SYN000204,sub_SYN00131,2025-08-10 23:41:00,10,7,insufficient_fund,765.0,0,,154,good,False,low,False,4.2.0,build_D9,dark
evt_SYN000205,sub_SYN00132,2025-11-20 21:14:00,20,8,insufficient_fund,361.0,0,,315,good,False,low,False,4.3.1,build_A1,system
evt_SYN000206,sub_SYN00132,2025-12-15 16:54:00,15,12,insufficient_fund,361.0,1,0.0,340,good,False,low,False,5.1.2,build_A1,dark
evt_SYN000207,sub_SYN00133,2026-02-28 03:57:00,28,0,insufficient_fund,358.0,0,,92,good,False,high,False,4.3.1,build_B7,system
evt_SYN000208,sub_SYN00134,2026-06-13 18:56:00,13,10,insufficient_fund,2101.0,0,,243,good,False,high,False,4.3.1,build_B7,system
evt_SYN000209,sub_SYN00135,2025-12-31 04:46:00,31,0,insufficient_fund,467.0,0,,21,good,False,low,True,4.3.1,build_C3,system
evt_SYN000210,sub_SYN00136,2025-03-31 03:20:00,31,0,insufficient_fund,353.0,0,,243,degraded,False,low,False,4.3.1,build_B7,system
evt_SYN000211,sub_SYN00137,2026-02-23 17:18:00,23,3,insufficient_fund,3615.0,0,,36,poor,False,low,True,4.3.1,build_A1,system
evt_SYN000212,sub_SYN00138,2026-03-20 17:55:00,20,9,insufficient_fund,184.0,0,,56,poor,False,low,False,5.1.2,build_E2,system
evt_SYN000213,sub_SYN00138,2026-04-07 20:01:00,7,4,insufficient_fund,184.0,1,0.0,74,good,False,low,False,4.3.1,build_E2,dark
evt_SYN000214,sub_SYN00139,2026-01-11 03:36:00,11,8,insufficient_fund,705.0,0,,171,good,False,low,False,5.1.2,build_D9,light
evt_SYN000215,sub_SYN00140,2026-02-15 18:48:00,15,11,insufficient_fund,891.0,0,,27,good,False,medium,False,4.3.1,build_A1,light
evt_SYN000216,sub_SYN00141,2026-03-11 08:38:00,11,8,insufficient_fund,170.0,0,,28,good,False,low,False,4.2.0,build_B7,system
evt_SYN000217,sub_SYN00142,2026-05-29 23:49:00,29,0,insufficient_fund,456.0,0,,65,degraded,False,low,False,5.0.0,build_D9,dark
evt_SYN000218,sub_SYN00143,2025-05-20 22:14:00,20,9,insufficient_fund,135.0,0,,72,good,False,low,False,4.2.0,build_D9,light
evt_SYN000219,sub_SYN00143,2025-06-22 05:46:00,22,6,insufficient_fund,135.0,1,0.0,105,good,False,low,False,4.3.1,build_D9,system
evt_SYN000220,sub_SYN00144,2025-07-15 01:23:00,15,12,insufficient_fund,111.0,0,,108,good,False,high,False,4.2.0,build_B7,light
evt_SYN000221,sub_SYN00145,2025-07-07 14:28:00,7,4,insufficient_fund,437.0,0,,127,good,False,low,False,4.4.0,build_D9,system
evt_SYN000222,sub_SYN00146,2026-06-12 11:31:00,12,9,insufficient_fund,127.0,0,,553,degraded,False,medium,False,5.1.2,build_B7,dark
evt_SYN000223,sub_SYN00147,2025-12-04 18:15:00,4,1,insufficient_fund,905.0,0,,50,good,False,low,False,4.4.0,build_E2,dark
evt_SYN000224,sub_SYN00147,2026-01-12 00:00:00,12,9,insufficient_fund,905.0,1,0.0,89,good,False,low,False,5.1.2,build_C3,dark
evt_SYN000225,sub_SYN00147,2026-02-21 20:55:00,21,5,insufficient_fund,905.0,2,0.0,129,poor,False,low,False,5.0.0,build_C3,light
evt_SYN000226,sub_SYN00148,2026-06-17 05:28:00,17,11,insufficient_fund,3934.0,0,,659,good,False,low,False,5.0.0,build_E2,dark
evt_SYN000227,sub_SYN00149,2026-03-09 00:25:00,9,6,insufficient_fund,935.0,0,,430,good,False,low,False,4.2.0,build_B7,light
evt_SYN000228,sub_SYN00150,2025-12-18 22:29:00,18,11,insufficient_fund,171.0,0,,399,degraded,False,medium,False,4.2.0,build_D9,dark
evt_SYN000229,sub_SYN00150,2025-12-31 19:03:00,31,0,insufficient_fund,171.0,1,0.0,412,degraded,False,low,True,4.3.1,build_D9,dark
evt_SYN000230,sub_SYN00150,2026-02-04 04:40:00,4,1,insufficient_fund,171.0,2,0.0,447,good,False,low,False,4.2.0,build_E2,dark
evt_SYN000231,sub_SYN00151,2025-06-13 17:26:00,13,10,insufficient_fund,113.0,0,,152,poor,False,low,False,4.2.0,build_B7,light
evt_SYN000232,sub_SYN00151,2025-06-30 01:09:00,30,0,insufficient_fund,113.0,1,0.0,169,good,False,low,False,4.3.1,build_D9,dark
evt_SYN000233,sub_SYN00151,2025-08-12 18:59:00,12,9,insufficient_fund,113.0,2,0.0,212,good,False,low,False,5.0.0,build_B7,system
evt_SYN000234,sub_SYN00151,2025-08-24 11:43:00,24,5,insufficient_fund,113.0,3,0.3333333333333333,224,degraded,False,low,False,4.4.0,build_B7,light
evt_SYN000235,sub_SYN00152,2026-04-18 11:01:00,18,10,insufficient_fund,103.0,0,,207,degraded,False,medium,False,4.3.1,build_E2,dark
evt_SYN000236,sub_SYN00153,2026-06-12 01:53:00,12,9,insufficient_fund,192.0,0,,210,good,False,low,False,5.0.0,build_B7,system
evt_SYN000237,sub_SYN00154,2026-05-13 16:20:00,13,10,insufficient_fund,4375.0,0,,277,good,False,low,True,5.0.0,build_A1,system
evt_SYN000238,sub_SYN00155,2026-06-09 11:37:00,9,6,insufficient_fund,341.0,0,,76,good,False,low,False,4.2.0,build_E2,system
evt_SYN000239,sub_SYN00155,2026-07-11 20:41:00,11,8,insufficient_fund,341.0,1,0.0,108,good,False,medium,False,4.2.0,build_E2,light
evt_SYN000240,sub_SYN00156,2026-04-06 12:42:00,6,3,insufficient_fund,145.0,0,,260,good,False,medium,False,4.4.0,build_B7,dark
evt_SYN000241,sub_SYN00157,2026-06-19 06:40:00,19,9,insufficient_fund,828.0,0,,49,poor,False,low,False,4.3.1,build_A1,dark
evt_SYN000242,sub_SYN00158,2026-06-14 21:01:00,14,11,insufficient_fund,352.0,0,,16,good,False,medium,False,5.0.0,build_C3,dark
evt_SYN000243,sub_SYN00159,2025-04-21 03:38:00,21,7,insufficient_fund,115.0,0,,247,degraded,False,low,False,5.0.0,build_D9,system
evt_SYN000244,sub_SYN00159,2025-05-23 09:08:00,23,6,insufficient_fund,115.0,1,0.0,279,degraded,False,low,False,5.0.0,build_C3,system
evt_SYN000245,sub_SYN00159,2025-06-23 04:17:00,23,5,insufficient_fund,115.0,2,0.0,310,good,False,low,False,5.1.2,build_D9,dark
evt_SYN000246,sub_SYN00160,2026-02-17 14:13:00,17,9,insufficient_fund,97.0,0,,379,poor,False,high,False,5.1.2,build_E2,light
evt_SYN000247,sub_SYN00161,2026-06-06 18:59:00,6,3,insufficient_fund,300.0,0,,399,good,False,high,False,4.3.1,build_C3,light
evt_SYN000248,sub_SYN00162,2025-12-12 05:19:00,12,9,insufficient_fund,972.0,0,,68,good,False,low,False,5.1.2,build_B7,dark
evt_SYN000249,sub_SYN00163,2026-01-23 04:47:00,23,6,insufficient_fund,102.0,0,,271,good,False,low,True,4.2.0,build_D9,light
evt_SYN000250,sub_SYN00163,2026-05-10 07:08:00,10,7,insufficient_fund,102.0,1,1.0,378,good,False,medium,False,5.0.0,build_C3,system
evt_SYN000251,sub_SYN00164,2025-11-25 14:40:00,25,3,insufficient_fund,2116.0,0,,437,good,False,low,False,5.0.0,build_C3,light
evt_SYN000252,sub_SYN00164,2025-12-20 18:22:00,20,9,insufficient_fund,2116.0,1,0.0,462,good,False,medium,False,5.0.0,build_B7,light
evt_SYN000253,sub_SYN00165,2026-05-28 13:12:00,28,1,insufficient_fund,946.0,0,,453,good,False,low,False,4.4.0,build_D9,light
evt_SYN000254,sub_SYN00166,2026-03-08 15:48:00,8,5,insufficient_fund,873.0,0,,337,degraded,False,medium,False,5.0.0,build_A1,dark
evt_SYN000255,sub_SYN00166,2026-03-18 12:12:00,18,11,insufficient_fund,873.0,1,0.0,347,good,False,low,False,5.1.2,build_C3,system
evt_SYN000256,sub_SYN00166,2026-04-27 10:20:00,27,1,insufficient_fund,873.0,2,0.0,387,good,False,low,False,5.1.2,build_D9,light
evt_SYN000257,sub_SYN00166,2026-06-02 21:31:00,2,0,insufficient_fund,873.0,3,0.0,423,degraded,False,low,False,5.0.0,build_B7,system
evt_SYN000258,sub_SYN00167,2026-01-06 02:36:00,6,3,insufficient_fund,167.0,0,,177,good,False,low,False,5.1.2,build_E2,system
evt_SYN000259,sub_SYN00167,2026-02-19 07:02:00,19,7,insufficient_fund,167.0,1,0.0,221,good,False,low,True,4.2.0,build_D9,light
evt_SYN000260,sub_SYN00167,2026-03-14 06:57:00,14,11,insufficient_fund,167.0,2,0.0,244,good,False,high,False,4.2.0,build_E2,system
evt_SYN000261,sub_SYN00168,2026-01-11 19:59:00,11,8,insufficient_fund,196.0,0,,101,good,False,high,False,4.2.0,build_A1,dark
evt_SYN000262,sub_SYN00169,2025-07-11 10:40:00,11,8,insufficient_fund,652.0,0,,164,good,False,low,False,4.3.1,build_C3,system
evt_SYN000263,sub_SYN00170,2025-05-19 00:45:00,19,10,insufficient_fund,159.0,0,,309,good,False,low,False,4.4.0,build_B7,system
evt_SYN000264,sub_SYN00171,2026-03-04 18:02:00,4,1,insufficient_fund,378.0,0,,209,good,False,medium,False,4.3.1,build_A1,light
evt_SYN000265,sub_SYN00171,2026-04-05 15:27:00,5,2,insufficient_fund,378.0,1,0.0,241,good,False,low,False,5.0.0,build_E2,system
evt_SYN000266,sub_SYN00171,2026-05-07 19:42:00,7,4,insufficient_fund,378.0,2,0.0,273,degraded,False,medium,False,4.2.0,build_C3,system
evt_SYN000267,sub_SYN00172,2025-11-04 21:55:00,4,1,insufficient_fund,846.0,0,,66,poor,False,medium,False,4.3.1,build_B7,system
evt_SYN000268,sub_SYN00173,2025-08-29 01:19:00,29,0,insufficient_fund,173.0,0,,24,degraded,False,medium,True,5.1.2,build_C3,system
evt_SYN000269,sub_SYN00174,2025-10-11 21:34:00,11,8,insufficient_fund,924.0,0,,65,good,False,medium,False,5.1.2,build_E2,light
evt_SYN000270,sub_SYN00175,2025-10-07 22:38:00,7,4,insufficient_fund,1900.0,0,,457,good,False,low,False,4.3.1,build_C3,light
evt_SYN000271,sub_SYN00176,2025-04-30 11:19:00,30,0,insufficient_fund,833.0,0,,98,good,False,medium,False,4.4.0,build_E2,system
evt_SYN000272,sub_SYN00177,2026-06-19 17:47:00,19,9,insufficient_fund,417.0,0,,270,good,False,low,False,4.4.0,build_D9,dark
evt_SYN000273,sub_SYN00178,2025-09-23 04:02:00,23,5,insufficient_fund,990.0,0,,10,good,False,low,False,4.4.0,build_C3,dark
evt_SYN000274,sub_SYN00178,2025-11-06 22:48:00,6,3,insufficient_fund,990.0,1,0.0,54,degraded,True,low,False,4.2.0,build_B7,dark
evt_SYN000275,sub_SYN00178,2025-11-30 19:57:00,30,0,insufficient_fund,990.0,2,0.0,78,good,False,low,True,5.1.2,build_B7,dark
evt_SYN000276,sub_SYN00178,2025-12-25 17:00:00,25,4,insufficient_fund,990.0,3,0.0,103,degraded,False,high,False,5.0.0,build_B7,system
evt_SYN000277,sub_SYN00179,2026-05-01 23:34:00,1,0,insufficient_fund,498.0,0,,271,degraded,False,medium,False,4.4.0,build_E2,light
evt_SYN000278,sub_SYN00179,2026-05-28 06:35:00,28,1,insufficient_fund,498.0,1,0.0,298,good,False,medium,False,4.2.0,build_E2,system
evt_SYN000279,sub_SYN00180,2026-06-20 15:27:00,20,8,insufficient_fund,656.0,0,,45,good,False,low,False,4.3.1,build_A1,system
evt_SYN000280,sub_SYN00180,2026-07-30 10:54:00,30,0,insufficient_fund,656.0,1,0.0,85,good,False,medium,False,4.4.0,build_C3,system
evt_SYN000281,sub_SYN00180,2026-08-16 01:29:00,16,13,insufficient_fund,656.0,2,0.0,102,good,False,low,False,4.4.0,build_A1,system
evt_SYN000282,sub_SYN00181,2026-03-06 19:46:00,6,3,insufficient_fund,990.0,0,,283,good,False,low,False,5.1.2,build_B7,light
evt_SYN000283,sub_SYN00181,2026-04-01 01:02:00,1,0,insufficient_fund,990.0,1,1.0,309,good,False,low,True,4.2.0,build_D9,system
evt_SYN000284,sub_SYN00181,2026-04-20 12:51:00,20,8,insufficient_fund,990.0,2,0.5,328,good,False,medium,False,5.1.2,build_C3,dark
evt_SYN000285,sub_SYN00182,2026-03-08 21:04:00,8,5,insufficient_fund,785.0,0,,483,poor,False,low,False,4.3.1,build_E2,light
evt_SYN000286,sub_SYN00182,2026-04-04 18:45:00,4,1,insufficient_fund,785.0,1,0.0,510,good,False,low,False,5.1.2,build_A1,system
evt_SYN000287,sub_SYN00183,2026-01-14 15:32:00,14,11,insufficient_fund,153.0,0,,325,poor,False,low,False,5.0.0,build_C3,light
evt_SYN000288,sub_SYN00184,2026-03-07 12:42:00,7,4,insufficient_fund,161.0,0,,53,good,False,medium,False,5.0.0,build_B7,light
evt_SYN000289,sub_SYN00184,2026-04-07 17:22:00,7,4,insufficient_fund,161.0,1,0.0,84,good,False,low,False,4.3.1,build_A1,light
evt_SYN000290,sub_SYN00184,2026-04-30 10:45:00,30,0,insufficient_fund,161.0,2,0.0,107,good,False,low,False,5.1.2,build_B7,system
evt_SYN000291,sub_SYN00185,2026-05-10 16:43:00,10,7,insufficient_fund,89.0,0,,488,good,True,low,False,4.2.0,build_C3,dark
evt_SYN000292,sub_SYN00185,2026-06-04 00:40:00,4,1,insufficient_fund,89.0,1,1.0,513,degraded,False,medium,False,4.2.0,build_A1,system
evt_SYN000293,sub_SYN00186,2025-12-04 14:23:00,4,1,insufficient_fund,303.0,0,,325,good,False,medium,False,5.1.2,build_C3,system
evt_SYN000294,sub_SYN00187,2026-02-27 00:01:00,27,0,insufficient_fund,325.0,0,,90,good,False,medium,False,5.1.2,build_D9,system
evt_SYN000295,sub_SYN00188,2025-08-15 07:11:00,15,12,insufficient_fund,441.0,0,,147,poor,False,medium,False,4.2.0,build_D9,system
evt_SYN000296,sub_SYN00188,2025-09-10 01:29:00,10,7,insufficient_fund,441.0,1,0.0,173,degraded,False,low,False,4.3.1,build_C3,system
evt_SYN000297,sub_SYN00189,2026-05-28 09:34:00,28,1,insufficient_fund,456.0,0,,424,good,False,low,False,4.2.0,build_C3,light
evt_SYN000298,sub_SYN00190,2025-04-25 20:02:00,25,3,insufficient_fund,665.0,0,,186,good,False,low,False,5.0.0,build_E2,light
evt_SYN000299,sub_SYN00191,2026-03-19 11:48:00,19,10,insufficient_fund,1863.0,0,,22,good,False,low,False,5.1.2,build_A1,light
evt_SYN000300,sub_SYN00192,2026-03-25 10:02:00,25,4,insufficient_fund,185.0,0,,69,good,False,low,False,5.1.2,build_D9,system
evt_SYN000301,sub_SYN00193,2025-10-10 02:29:00,10,7,insufficient_fund,837.0,0,,107,good,False,low,False,5.0.0,build_B7,light
evt_SYN000302,sub_SYN00193,2025-11-15 08:37:00,15,12,insufficient_fund,837.0,1,1.0,143,poor,False,medium,False,4.2.0,build_B7,dark
evt_SYN000303,sub_SYN00194,2026-05-24 01:40:00,24,5,insufficient_fund,453.0,0,,23,degraded,False,low,False,4.4.0,build_B7,light
evt_SYN000304,sub_SYN00195,2026-06-16 12:13:00,16,12,insufficient_fund,320.0,0,,306,good,False,medium,False,4.2.0,build_C3,system
evt_SYN000305,sub_SYN00196,2026-05-10 22:58:00,10,7,insufficient_fund,136.0,0,,530,degraded,False,low,False,5.1.2,build_E2,light
evt_SYN000306,sub_SYN00197,2026-06-04 20:07:00,4,1,insufficient_fund,861.0,0,,108,degraded,True,low,False,5.0.0,build_D9,system
evt_SYN000307,sub_SYN00197,2026-06-29 00:36:00,29,0,insufficient_fund,861.0,1,0.0,133,good,False,medium,True,4.4.0,build_A1,dark
evt_SYN000308,sub_SYN00198,2025-09-13 03:21:00,13,10,insufficient_fund,4916.0,0,,61,good,False,medium,False,5.0.0,build_E2,dark
evt_SYN000309,sub_SYN00199,2025-08-21 06:36:00,21,8,insufficient_fund,987.0,0,,409,good,False,medium,False,5.0.0,build_D9,dark
evt_SYN000310,sub_SYN00199,2026-02-04 11:59:00,4,1,insufficient_fund,987.0,1,0.0,576,good,False,low,False,5.0.0,build_C3,system
evt_SYN000311,sub_SYN00200,2026-05-07 15:21:00,7,4,insufficient_fund,1206.0,0,,330,poor,False,low,False,4.4.0,build_D9,system
evt_SYN000312,sub_SYN00200,2026-06-01 08:00:00,1,0,insufficient_fund,1206.0,1,1.0,355,good,False,low,False,4.2.0,build_E2,light
evt_SYN000313,sub_SYN00200,2026-06-21 02:05:00,21,7,insufficient_fund,1206.0,2,1.0,375,good,False,low,False,4.2.0,build_D9,system
evt_SYN000314,sub_SYN00201,2025-12-04 22:09:00,4,1,insufficient_fund,2688.0,0,,170,good,False,low,False,5.1.2,build_C3,light
evt_SYN000315,sub_SYN00202,2025-11-16 07:59:00,16,12,insufficient_fund,361.0,0,,195,good,False,low,False,5.0.0,build_E2,light
evt_SYN000316,sub_SYN00202,2025-12-10 21:43:00,10,7,insufficient_fund,361.0,1,0.0,219,good,False,low,False,4.2.0,build_C3,system
evt_SYN000317,sub_SYN00202,2026-01-16 07:33:00,16,13,insufficient_fund,361.0,2,0.0,256,good,False,low,False,4.4.0,build_D9,dark
evt_SYN000318,sub_SYN00203,2026-03-22 11:04:00,22,7,insufficient_fund,397.0,0,,60,good,False,low,False,5.0.0,build_C3,dark
evt_SYN000319,sub_SYN00204,2026-05-14 23:12:00,14,11,insufficient_fund,356.0,0,,86,good,False,medium,False,5.0.0,build_E2,system
evt_SYN000320,sub_SYN00205,2026-05-27 21:00:00,27,2,insufficient_fund,4375.0,0,,470,good,False,low,False,5.1.2,build_C3,light
evt_SYN000321,sub_SYN00206,2026-05-09 02:58:00,9,6,insufficient_fund,125.0,0,,255,degraded,False,low,True,5.1.2,build_C3,system
evt_SYN000322,sub_SYN00207,2026-02-16 08:40:00,16,10,insufficient_fund,314.0,0,,98,good,False,low,False,4.4.0,build_E2,dark
evt_SYN000323,sub_SYN00208,2026-06-11 03:13:00,11,8,insufficient_fund,973.0,0,,32,good,False,low,False,5.0.0,build_B7,system
evt_SYN000324,sub_SYN00209,2025-01-09 08:17:00,9,6,insufficient_fund,96.0,0,,85,good,False,low,False,4.4.0,build_B7,system
evt_SYN000325,sub_SYN00209,2025-02-10 05:21:00,10,7,insufficient_fund,96.0,1,0.0,117,degraded,False,low,False,4.4.0,build_D9,dark
evt_SYN000326,sub_SYN00209,2025-03-12 23:15:00,12,9,insufficient_fund,96.0,2,0.5,147,good,False,medium,False,4.2.0,build_C3,dark
evt_SYN000327,sub_SYN00210,2026-05-31 02:34:00,31,0,insufficient_fund,831.0,0,,22,good,False,low,False,4.3.1,build_D9,system
evt_SYN000328,sub_SYN00210,2026-06-29 00:09:00,29,0,insufficient_fund,831.0,1,0.0,51,good,False,low,False,4.3.1,build_C3,system
evt_SYN000329,sub_SYN00210,2026-07-29 17:09:00,29,0,insufficient_fund,831.0,2,0.0,81,good,False,low,False,5.0.0,build_B7,dark
evt_SYN000330,sub_SYN00211,2026-05-27 00:04:00,27,2,insufficient_fund,397.0,0,,520,good,False,medium,False,4.3.1,build_A1,dark
evt_SYN000331,sub_SYN00211,2026-06-21 01:55:00,21,7,insufficient_fund,397.0,1,0.0,545,good,False,medium,False,4.4.0,build_C3,light
evt_SYN000332,sub_SYN00212,2026-04-21 08:23:00,21,7,insufficient_fund,2380.0,0,,227,good,False,high,False,5.1.2,build_A1,light
evt_SYN000333,sub_SYN00213,2026-06-15 03:14:00,15,12,insufficient_fund,870.0,0,,434,good,False,medium,False,4.2.0,build_C3,light
evt_SYN000334,sub_SYN00213,2026-07-22 19:21:00,22,7,insufficient_fund,870.0,1,1.0,471,good,False,high,False,4.4.0,build_D9,system
evt_SYN000335,sub_SYN00214,2026-01-16 22:45:00,16,13,insufficient_fund,188.0,0,,38,good,False,low,False,4.4.0,build_D9,system
evt_SYN000336,sub_SYN00215,2026-03-17 23:47:00,17,12,insufficient_fund,745.0,0,,33,good,False,low,False,5.0.0,build_D9,system
evt_SYN000337,sub_SYN00216,2026-03-27 19:16:00,27,2,insufficient_fund,159.0,0,,308,degraded,False,medium,False,5.1.2,build_C3,light
evt_SYN000338,sub_SYN00217,2025-03-29 13:30:00,29,0,insufficient_fund,368.0,0,,58,good,False,low,False,5.0.0,build_A1,system
evt_SYN000339,sub_SYN00218,2026-03-13 08:39:00,13,10,insufficient_fund,374.0,0,,57,good,False,low,False,4.4.0,build_E2,dark
evt_SYN000340,sub_SYN00219,2025-10-18 02:42:00,18,11,insufficient_fund,838.0,0,,80,good,False,low,False,4.3.1,build_C3,dark
evt_SYN000341,sub_SYN00220,2026-05-17 07:36:00,17,12,insufficient_fund,128.0,0,,297,good,False,low,False,5.1.2,build_B7,dark
evt_SYN000342,sub_SYN00221,2026-04-12 15:44:00,12,9,insufficient_fund,189.0,0,,102,good,False,medium,False,5.1.2,build_C3,light
evt_SYN000343,sub_SYN00222,2026-05-25 22:32:00,25,4,insufficient_fund,745.0,0,,389,good,False,medium,False,4.4.0,build_B7,light
evt_SYN000344,sub_SYN00222,2026-06-14 19:52:00,14,11,insufficient_fund,745.0,1,0.0,409,good,False,low,False,5.0.0,build_E2,system
evt_SYN000345,sub_SYN00222,2026-07-19 02:05:00,19,10,insufficient_fund,745.0,2,0.0,444,good,False,medium,False,5.1.2,build_D9,light
evt_SYN000346,sub_SYN00223,2026-06-13 03:56:00,13,10,insufficient_fund,308.0,0,,115,good,False,medium,False,4.2.0,build_B7,dark
evt_SYN000347,sub_SYN00224,2026-01-18 23:20:00,18,11,insufficient_fund,412.0,0,,223,good,False,high,False,4.4.0,build_C3,dark
evt_SYN000348,sub_SYN00225,2026-04-05 14:24:00,5,2,insufficient_fund,157.0,0,,23,degraded,False,low,False,5.1.2,build_C3,dark
evt_SYN000349,sub_SYN00226,2025-08-19 09:08:00,19,10,insufficient_fund,182.0,0,,54,good,False,medium,True,4.3.1,build_C3,system
evt_SYN000350,sub_SYN00227,2025-11-15 15:35:00,15,12,insufficient_fund,703.0,0,,21,good,False,low,False,5.1.2,build_D9,dark
